cdir_events_incident_option_junctions_tables
2
id	unknown2	incident_key	option_key	value
2127147024	0	wh2_main_incident_lzd_agent_wizard	CND_UNIQUE	
21307	0	wh_main_incident_grn_over-gyrating_shaman	GEN_CND_CHARACTER_TYPE	wizard
2130853357	0	wh2_main_incident_intrigue_any_positive_2b	GEN_TARGET_MODEL	
2131312360	0	wh2_dlc10_incident_hef_alarielle_torment_decrease	VAR_CHANCE	100
21315	0	wh_main_incident_grn_over-gyrating_shaman	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
21324	0	wh_main_incident_grn_over-gyrating_shaman	VAR_CHANCE	5
2132798925	0	wh2_main_encounter_at_sea_combat_5_nor	GEN_TARGET_NONE	
21332	0	wh_main_incident_grn_over-gyrating_shaman	GEN_TARGET_CHARACTER	 
21335	0	wh_main_incident_all_abandoned_settlement	VAR_CHANCE	100
2135749925	0	wh2_main_incident_intrigue_def_negative_1c	GEN_TARGET_MODEL	
21369	0	wh_main_incident_all_abandoned_settlement	GEN_TARGET_REGION	
21375	0	wh_main_incident_grn_over-gyrating_shaman	CND_ROUNDS_UNTIL_NEXT	20
21380	0	wh_main_incident_all_abandoned_settlement	GEN_CND_OWNS	
2138753238	0	wh2_main_incident_all_character_exp_greatly_up_character_wound	CND_CULTURE	wh2_main_lzd_lizardmen
21394	0	wh_main_incident_all_abandoned_settlement	CND_ROUNDS_UNTIL_NEXT	20
2140035648	0	wh2_main_incident_hef_building_cost_down	VAR_CHANCE	5
2140439375	0	wh2_main_incident_hef_morale_up_melee_defense_up_against_def	VAR_CHANCE	5
2141376791	0	wh2_main_incident_hef_campign_movement_up	VAR_CHANCE	5
2141630298	0	wh2_main_incident_intrigue_hef_negative_1a	GEN_TARGET_MODEL	
2142837384	0	wh2_main_incident_encounter_at_sea_1_c_tmb	VAR_CHANCE	100
2145251649	0	wh2_main_incident_lzd_growth_down	GEN_CND_OWNS	
2145387320	0	wh2_main_incident_lzd_public_order_up_temple_guard_recruitment_cost_down	CND_ROUNDS_UNTIL_NEXT	30
2145568138	0	wh_dlc08_incident_nor_phar_away_gold	GEN_TARGET_NONE	
215820996	0	wh2_dlc09_tmb_incident_cache_of_asaph	CND_CULTURE	wh2_dlc09_tmb_tomb_kings
21696377	0	wh2_main_incident_hef_ranged_unit_exp_up	CND_FIRST_ROUND	5
218500582	0	wh2_main_incident_skv_replenish_up	GEN_TARGET_MILITARY_FORCE	
219351392	0	wh2_main_incident_hef_phoenix_recruitment_cost_down	GEN_TARGET_NONE	
21991	0	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5	VAR_CHANCE	100
21997	0	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5	GEN_TARGET_CHARACTER	
22006	0	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5	VAR_FOLLOWUP_CHANCE	100
220061984	0	wh2_main_incident_skv_morale_up_public_order_up	CND_CULTURE	wh2_main_skv_skaven
22093	0	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5	GEN_CND_CHARACTER_ID	2140783648
22101	0	wh_main_incident_all_thawing_relations	CND_ROUNDS_UNTIL_NEXT	4
22111	0	wh_main_incident_all_thawing_relations	GEN_CND_MILITARY_ALLIED	
22121	0	wh_main_incident_all_thawing_relations	GEN_TARGET_FACTION	
22130	0	wh_main_incident_all_thawing_relations	VAR_CHANCE	5
22136876	0	wh2_main_incident_def_agent_spy	CND_UNIQUE	
22141	0	wh_main_incident_all_thawing_relations	GEN_CND_NOT_HUMAN	
22146	0	wh_main_incident_all_thawing_relations	CND_MIN_ALLIED	1
22156	0	wh_main_incident_all_honour_thy_neighbours	GEN_CND_NOT_WAR	
22163	0	wh_main_incident_all_honour_thy_neighbours	GEN_CND_FACTION_NEIGHBOURS	
22172	0	wh_main_incident_all_honour_thy_neighbours	GEN_CND_DIPLOMACY_AVAILABLE	
22174	0	wh_main_incident_all_honour_thy_neighbours	CND_ROUNDS_UNTIL_NEXT	20
22182	0	wh_main_incident_all_honour_thy_neighbours	VAR_CHANCE	5
22187	0	wh_main_incident_all_honour_thy_neighbours	GEN_TARGET_FACTION	
22189	0	wh_main_incident_all_honour_thy_neighbours	GEN_CND_NOT_HUMAN	
22211	0	wh_main_incident_all_drought	GEN_CND_OWNS	
22213	0	wh_main_incident_all_drought	CND_ROUNDS_UNTIL_NEXT	20
22217	0	wh_main_incident_all_drought	VAR_FOLLOWUP_CHANCE	25
22236	0	wh_main_incident_all_drought	VAR_CHANCE	5
22245	0	wh_main_incident_all_drought	GEN_TARGET_REGION	
22255	0	wh_main_incident_all_drought_continues	VAR_CHANCE	20
22262	0	wh_main_incident_all_drought_continues	GEN_TARGET_PARENT	
22264	0	wh_main_incident_all_earthquake	GEN_CND_OWNS	
22272	0	wh_main_incident_all_earthquake	GEN_CND_REGION_ANY_OF	wh_main_ice_tooth_mountains_icedrake_fjord;wh_main_ice_tooth_mountains_longship_graveyard;wh_main_ice_tooth_mountains_doomkeep;wh_main_helspire_mountains_graeling_moot;wh_main_mountains_of_hel_aeslings_conclave;wh_main_mountains_of_hel_winter_pyre;wh_main_mountains_of_hel_altar_of_spawns;wh_main_northern_worlds_edge_mountains_karak_ungor;wh_main_northern_worlds_edge_mountains_khazid_irkulaz;wh_main_southern_oblast_fort_jakova;wh_main_eastern_badlands_dringorackaz;wh_main_desolation_of_nagash_spitepeak;wh_main_blightwater_misty_mountain;wh_main_blightwater_kradtommen;wh_main_blightwater_deff_gorge
22288	0	wh_main_incident_all_earthquake	VAR_CHANCE	5
22296	0	wh_main_incident_all_earthquake	GEN_TARGET_REGION	
22297	0	wh_main_incident_all_earthquake	CND_ROUNDS_UNTIL_NEXT	10
22304	0	wh_main_incident_all_earthquake	VAR_FOLLOWUP_CHANCE	20
22312	0	wh_main_incident_all_famine	GEN_CND_OWNS	
22321	0	wh_main_incident_all_famine	VAR_CHANCE	5
22324	0	wh_main_incident_all_famine	GEN_TARGET_REGION	
22339	0	wh_main_incident_all_famine	CND_ROUNDS_UNTIL_NEXT	20
22349	0	wh_main_incident_all_famine	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22353	0	wh_main_incident_all_fire	GEN_CND_OWNS	
22363	0	wh_main_incident_all_fire	GEN_TARGET_REGION	
22369	0	wh_main_incident_all_fire	VAR_CHANCE	1
22372	0	wh_main_incident_all_fire	CND_ROUNDS_UNTIL_NEXT	20
22374	0	wh_main_incident_all_flooding	GEN_CND_OWNS	
22393	0	wh_main_incident_all_flooding	GEN_TARGET_REGION	
223934833	0	wh2_main_incident_intrigue_lzd_positive_2a	GEN_TARGET_MODEL	
223955730	0	wh2_main_incident_all_gdp_up	CND_ROUNDS_UNTIL_NEXT	20
22402	0	wh_main_incident_all_flooding	VAR_CHANCE	5
22405	0	wh_main_incident_all_flooding	CND_ROUNDS_UNTIL_NEXT	20
22421	0	wh_main_incident_all_volcanic_eruption	GEN_TARGET_PARENT	
22423	0	wh_main_incident_all_volcanic_eruption	VAR_CHANCE	1
22431	0	wh_main_incident_all_volcanic_eruption	GEN_CND_REGION_ANY_OF	wh_main_ice_tooth_mountains_icedrake_fjord;wh_main_ice_tooth_mountains_longship_graveyard;wh_main_ice_tooth_mountains_doomkeep;wh_main_helspire_mountains_graeling_moot;wh_main_mountains_of_hel_aeslings_conclave;wh_main_mountains_of_hel_winter_pyre;wh_main_mountains_of_hel_altar_of_spawns;wh_main_northern_worlds_edge_mountains_karak_ungor;wh_main_northern_worlds_edge_mountains_khazid_irkulaz;wh_main_southern_oblast_fort_jakova;wh_main_eastern_badlands_dringorackaz;wh_main_desolation_of_nagash_spitepeak;wh_main_blightwater_misty_mountain;wh_main_blightwater_kradtommen;wh_main_blightwater_deff_gorge
22441	0	wh_main_incident_all_volcanic_eruption	CND_ROUNDS_UNTIL_NEXT	20
22445	0	wh_main_incident_all_volcanic_eruption	GEN_CND_OWNS	
22446	0	wh_main_incident_all_let_the_games_begin	VAR_CHANCE	20
22453	0	wh_main_incident_all_let_the_games_begin	GEN_TARGET_REGION	
22487	0	wh_main_incident_all_let_the_games_begin	CND_ROUNDS_UNTIL_NEXT	20
22496	0	wh_main_incident_all_let_the_games_begin	VAR_FOLLOWUP_CHANCE	80
22503	0	wh_main_incident_all_let_the_games_begin	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22505	0	wh_main_incident_all_exodus	GEN_CND_OWNS	
22512	0	wh_main_incident_all_exodus	VAR_CHANCE	3
22518	0	wh_main_incident_all_exodus	GEN_TARGET_REGION	
22522	0	wh_main_incident_all_exodus	CND_ROUNDS_UNTIL_NEXT	20
22529	0	wh_main_incident_all_festag	GEN_CND_MIN_REGION_PUBLIC_ORDER	75
22536	0	wh_main_incident_all_festag	GEN_CND_OWNS	
22540	0	wh_main_incident_all_festag	GEN_TARGET_REGION	
22548	0	wh_main_incident_all_festag	VAR_CHANCE	20
22549	0	wh_main_incident_all_festag	CND_ROUNDS_UNTIL_NEXT	20
22554	0	wh_main_incident_all_exodus	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22558	0	wh_main_incident_all_festag	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22562	0	wh_main_incident_all_refugees	GEN_CND_OWNS	
22573	0	wh_main_incident_all_refugees	GEN_TARGET_REGION	
22581	0	wh_main_incident_all_refugees	VAR_CHANCE	5
22584	0	wh_main_incident_all_refugees	CND_ROUNDS_UNTIL_NEXT	20
22585	0	wh_main_incident_all_face_of_the_dark_moon	VAR_CHANCE	3
22588	0	wh_main_incident_all_face_of_the_dark_moon	GEN_TARGET_REGION	
22602	0	wh_main_incident_all_face_of_the_dark_moon	GEN_CND_OWNS	
22619	0	wh_main_incident_all_face_of_the_dark_moon	CND_ROUNDS_UNTIL_NEXT	20
22620	0	wh_main_incident_all_face_of_the_dark_moon	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22631	0	wh_main_incident_all_destruction_of_the_shrines	GEN_TARGET_REGION	
22639	0	wh_main_incident_all_destruction_of_the_shrines	VAR_CHANCE	5
22645	0	wh_main_incident_all_destruction_of_the_shrines	GEN_CND_OWNS	
22673	0	wh_main_incident_all_destruction_of_the_shrines	CND_FIRST_ROUND	100
22683	0	wh_main_incident_all_destruction_of_the_shrines	CND_ROUNDS_UNTIL_NEXT	20
22693	0	wh_main_incident_all_restless_spirits	VAR_CHANCE	10
22695	0	wh_main_incident_all_restless_spirits	GEN_TARGET_REGION	
226955095	0	wh2_main_encounter_at_sea_combat_2_nor	VAR_CHANCE	100
22702	0	wh_main_incident_all_restless_spirits	CND_ROUNDS_UNTIL_NEXT	20
22708	0	wh_main_incident_all_restless_spirits	GEN_CND_OWNS	
22725	0	wh_main_incident_all_blizzard	VAR_CHANCE	5
22726	0	wh_main_incident_all_blizzard	GEN_TARGET_REGION	
22735	0	wh_main_incident_all_blizzard	GEN_CND_ARMY_IN_REGION	
22737	0	wh_main_incident_all_blizzard	CND_ROUNDS_UNTIL_NEXT	8
22739	0	wh_main_incident_all_blizzard	GEN_CND_REGION_ANY_OF	wh_main_gianthome_mountains_khazid_bordkarag;wh_main_gianthome_mountains_kraka_drak;wh_main_gianthome_mountains_sjoktraken;wh_main_northern_worlds_edge_mountains_karak_ungor;wh_main_northern_worlds_edge_mountains_khazid_irkulaz;wh_main_peak_pass_gnashraks_lair;wh_main_peak_pass_karak_kadrin;wh_main_rib_peaks_grom_peak;wh_main_rib_peaks_mount_gunbad;wh_main_zhufbar_zhufbar;wh_main_the_silver_road_karaz_a_karak;wh_main_the_silver_road_the_pillars_of_grungni;wh_main_black_mountains_karak_angazhar;wh_main_black_mountains_karak_hirn;wh_main_southern_grey_mountains_grimhold;wh_main_southern_grey_mountains_karak_azgaraz;wh_main_southern_grey_mountains_karak_norn;wh_main_northern_grey_mountains_blackstone_post;wh_main_northern_grey_mountains_grung_zint;wh_main_northern_grey_mountains_karak_ziflin;wh_main_hochland_brass_keep
22744	0	wh_main_incident_all_brigands	GEN_CND_NOT_ARMY_IN_REGION	
22746	0	wh_main_incident_all_brigands	GEN_CND_OWNS	
22756	0	wh_main_incident_all_brigands	GEN_CND_MAX_REGION_PUBLIC_ORDER	25
22766	0	wh_main_incident_all_brigands	VAR_CHANCE	5
227697903	0	wh2_dlc09_tmb_incident_glimpse_into_the_realm	CND_FIRST_ROUND	20
22774	0	wh_main_incident_all_brigands	GEN_TARGET_REGION	
22782	0	wh_main_incident_all_brigands	CND_ROUNDS_UNTIL_NEXT	20
22796	0	wh_main_incident_all_lost	GEN_CND_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
22802	0	wh_main_incident_all_lost	GEN_CND_IN_ENEMY_REGION	
22808	0	wh_main_incident_all_lost	CND_ARMY_IN_ENEMY_REGION	
22819	0	wh_main_incident_all_lost	GEN_TARGET_MILITARY_FORCE	
22821	0	wh_main_incident_all_lost	VAR_CHANCE	5
22822	0	wh_main_incident_all_lost	CND_ROUNDS_UNTIL_NEXT	20
22825	0	wh_main_incident_all_lost	GEN_CND_HUMAN	
22835	0	wh_main_incident_all_piracy	CND_MIN_TRADE	3
22837	0	wh_main_incident_all_piracy	CND_ROUNDS_UNTIL_NEXT	20
22842	0	wh_main_incident_all_piracy	CND_HAS_PORT	
22852	0	wh_main_incident_all_piracy	GEN_TARGET_NONE	
22853	0	wh_main_incident_all_piracy	VAR_CHANCE	5
22861	0	wh_main_incident_all_arcane_fulcrum	GEN_TARGET_REGION	
22868	0	wh_main_incident_all_arcane_fulcrum	CND_HAS_AGENT	wizard
22871	0	wh_main_incident_all_arcane_fulcrum	VAR_CHANCE	5
22874	0	wh_main_incident_all_storm_of_magic	GEN_CND_OWNS	
22880	0	wh_main_incident_all_storm_of_magic	GEN_TARGET_REGION	
22883	0	wh_main_incident_all_storm_of_magic	VAR_CHANCE	5
22885	0	wh_main_incident_all_storm_of_magic	CND_ROUNDS_UNTIL_NEXT	20
228858815	0	wh2_main_incident_intrigue_lzd_positive_1a	VAR_CHANCE	100
22886	0	wh_main_incident_all_beastmen_raids	GEN_CND_OWNS	
22894	0	wh_main_incident_all_beastmen_raids	GEN_TARGET_REGION	
22895	0	wh_main_incident_all_beastmen_raids	VAR_CHANCE	5
22899	0	wh_main_incident_all_beastmen_raids	CND_ROUNDS_UNTIL_NEXT	20
22900	0	wh_main_incident_all_nurgles_rot	GEN_CND_OWNS	
22909	0	wh_main_incident_all_nurgles_rot	GEN_TARGET_REGION	
22915	0	wh_main_incident_all_nurgles_rot	VAR_CHANCE	20
22919	0	wh_main_incident_all_nurgles_rot	CND_ROUNDS_UNTIL_NEXT	20
22925	0	wh_main_incident_all_nurgles_rot	GEN_CND_REGION_MAX_FACTION_RELIGION_RATIO	25
22926	0	wh_main_incident_all_the_glower_of_morrslieb	VAR_CHANCE	50
22932	0	wh_main_incident_all_the_glower_of_morrslieb	GEN_TARGET_REGION	
22942	0	wh_main_incident_all_the_glower_of_morrslieb	GEN_CND_OWNS	
229558801	0	wh2_main_incident_lzd_public_order_up_temple_guard_recruitment_cost_down	CND_FIRST_ROUND	5
22958	0	wh_main_incident_all_the_glower_of_morrslieb	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22961	0	wh_main_incident_all_slaver_raids	CND_MIN_TRADE	3
22968	0	wh_main_incident_all_slaver_raids	CND_ROUNDS_UNTIL_NEXT	20
22977	0	wh_main_incident_all_slaver_raids	GEN_CND_FACTION_COASTAL	
22979	0	wh_main_incident_all_slaver_raids	GEN_TARGET_NONE	
22986	0	wh_main_incident_all_slaver_raids	VAR_CHANCE	5
22991	0	wh_main_incident_all_chimera_frenzy	GEN_CND_OWNS	
22996	0	wh_main_incident_all_chimera_frenzy	GEN_TARGET_REGION	
22997	0	wh_main_incident_all_chimera_frenzy	VAR_CHANCE	5
23004	0	wh_main_incident_all_chimera_frenzy	CND_ROUNDS_UNTIL_NEXT	20
23006	0	wh_main_incident_all_wandering_monster	GEN_CND_OWNS	
23016	0	wh_main_incident_all_wandering_monster	GEN_TARGET_REGION	
23022	0	wh_main_incident_all_wandering_monster	VAR_CHANCE	5
23026	0	wh_main_incident_all_wandering_monster	CND_ROUNDS_UNTIL_NEXT	20
23029	0	wh_main_incident_all_godly_wrath	GEN_CND_OWNS	
23061	0	wh_main_incident_all_godly_wrath	GEN_TARGET_REGION	
23065	0	wh_main_incident_all_godly_wrath	VAR_CHANCE	20
23075	0	wh_main_incident_all_godly_wrath	CND_ROUNDS_UNTIL_NEXT	20
23082	0	wh_main_incident_all_godly_wrath	GEN_CND_REGION_MAX_FACTION_RELIGION_RATIO	25
23086	0	wh_main_incident_all_warpstone_showers	GEN_CND_OWNS	
23091	0	wh_main_incident_all_warpstone_showers	GEN_TARGET_REGION	
23096	0	wh_main_incident_all_warpstone_showers	VAR_CHANCE	5
23097	0	wh_main_incident_all_warpstone_showers	CND_ROUNDS_UNTIL_NEXT	20
23100	0	wh_main_incident_all_cataclysm_spell	GEN_CND_OWNS	
23107	0	wh_main_incident_all_cataclysm_spell	GEN_TARGET_REGION	
23115	0	wh_main_incident_all_cataclysm_spell	VAR_CHANCE	3
23117	0	wh_main_incident_all_cataclysm_spell	CND_ROUNDS_UNTIL_NEXT	20
23123	0	wh_main_incident_emp_behold_the_twin-tailed_comet	GEN_CND_ARMY_IN_REGION	
23133	0	wh_main_incident_emp_behold_the_twin-tailed_comet	GEN_CND_OWNS	
23146	0	wh_main_incident_emp_behold_the_twin-tailed_comet	VAR_CHANCE	5
23156	0	wh_main_incident_emp_behold_the_twin-tailed_comet	GEN_TARGET_REGION	
23162	0	wh_main_incident_emp_behold_the_twin-tailed_comet	CND_ROUNDS_UNTIL_NEXT	20
23166	0	wh_main_incident_emp_behold_the_twin-tailed_comet	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23176	0	wh_main_incident_emp_beware_the_twin-tailed_comet	GEN_CND_ARMY_IN_REGION	
23177	0	wh_main_incident_emp_beware_the_twin-tailed_comet	GEN_CND_OWNS	
23186	0	wh_main_incident_emp_beware_the_twin-tailed_comet	VAR_CHANCE	5
23196	0	wh_main_incident_emp_beware_the_twin-tailed_comet	GEN_TARGET_REGION	
23199	0	wh_main_incident_emp_beware_the_twin-tailed_comet	CND_ROUNDS_UNTIL_NEXT	20
23209	0	wh_main_incident_emp_beware_the_twin-tailed_comet	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23213	0	wh_main_incident_emp_geheimnisnacht	GEN_CND_OWNS	
232133051	0	wh2_dlc09_tmb_incident_liquid_sand	CND_CULTURE	wh2_dlc09_tmb_tomb_kings
23222	0	wh_main_incident_emp_geheimnisnacht	VAR_CHANCE	5
23229	0	wh_main_incident_emp_geheimnisnacht	GEN_TARGET_REGION	
23235	0	wh_main_incident_emp_geheimnisnacht	CND_ROUNDS_UNTIL_NEXT	20
23249	0	wh_main_incident_emp_geheimnisnacht	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23253	0	wh_main_incident_emp_ogre_mercenaries	GEN_CND_OWNS	
23261	0	wh_main_incident_emp_ogre_mercenaries	VAR_CHANCE	3
23267	0	wh_main_incident_emp_ogre_mercenaries	GEN_TARGET_REGION	
23268	0	wh_main_incident_emp_ogre_mercenaries	CND_ROUNDS_UNTIL_NEXT	20
23269	0	wh_main_incident_emp_ogre_mercenaries	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23305	0	wh_main_incident_emp_declare_heresy	GEN_TARGET_REGION	
23312	0	wh_main_incident_emp_declare_heresy	CND_NOT_HAS_AGENT	spy
23314	0	wh_main_incident_emp_declare_heresy	GEN_CND_OWNS	
23318	0	wh_main_incident_emp_declare_heresy	VAR_CHANCE	50
23328	0	wh_main_incident_emp_declare_heresy	CND_CULTURE	wh_main_emp_empire
23332	0	wh_main_incident_emp_declare_heresy	CND_UNIQUE	
23342	0	wh_main_incident_emp_elector_sues_for_peace	GEN_TARGET_NONE	
23347	0	wh_main_incident_emp_elector_sues_for_peace	VAR_CHANCE	5
23354	0	wh_main_incident_emp_elector_sues_for_peace	CND_CULTURE	wh_main_emp_empire
23363	0	wh_main_incident_emp_tide_of_flagellants	GEN_CND_OWNS	
23365	0	wh_main_incident_emp_tide_of_flagellants	VAR_CHANCE	5
23366	0	wh_main_incident_emp_tide_of_flagellants	GEN_TARGET_REGION	
23367	0	wh_main_incident_emp_tide_of_flagellants	CND_ROUNDS_UNTIL_NEXT	20
23368	0	wh_main_incident_emp_tide_of_flagellants	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23373	0	wh_main_incident_emp_tzeentchian_cult	GEN_CND_OWNS	
23376	0	wh_main_incident_emp_tzeentchian_cult	VAR_CHANCE	5
23382	0	wh_main_incident_emp_tzeentchian_cult	GEN_TARGET_REGION	
23387	0	wh_main_incident_emp_tzeentchian_cult	CND_ROUNDS_UNTIL_NEXT	20
23389	0	wh_main_incident_emp_tzeentchian_cult	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23395	0	wh_main_incident_emp_famine_in_the_moot	GEN_CND_OWNS	
23397	0	wh_main_incident_emp_famine_in_the_moot	VAR_CHANCE	15
23399	0	wh_main_incident_emp_famine_in_the_moot	GEN_TARGET_REGION	
23401	0	wh_main_incident_emp_famine_in_the_moot	CND_ROUNDS_UNTIL_NEXT	30
23403	0	wh_main_incident_emp_famine_in_the_moot	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23412	0	wh_main_incident_emp_famine_in_the_moot	GEN_CND_REGION	wh_main_stirland_the_moot
23414	0	wh_main_incident_emp_the_bray-herds_come	CND_CULTURE	wh_main_emp_empire
23419	0	wh_main_incident_emp_the_bray-herds_come	VAR_CHANCE	3
23430	0	wh_main_incident_emp_the_bray-herds_come	GEN_TARGET_NONE	
23434	0	wh_main_incident_emp_the_bray-herds_come	CND_ROUNDS_UNTIL_NEXT	30
23436	0	wh_main_incident_emp_elector_sues_for_peace	CND_ROUNDS_UNTIL_NEXT	20
23440	0	wh_main_incident_emp_something_from_the_sewers	GEN_CND_OWNS	
23449	0	wh_main_incident_emp_something_from_the_sewers	VAR_CHANCE	3
23450	0	wh_main_incident_emp_something_from_the_sewers	GEN_TARGET_REGION	
234531386	0	wh2_dlc09_tmb_incident_riders_graveyard	GEN_TARGET_NONE	
23457	0	wh_main_incident_emp_something_from_the_sewers	CND_ROUNDS_UNTIL_NEXT	20
23458	0	wh_main_incident_emp_something_from_the_sewers	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23463	0	wh_main_incident_emp_rogue_necromancer_revealed	GEN_CND_OWNS	
23471	0	wh_main_incident_emp_rogue_necromancer_revealed	VAR_CHANCE	5
23478	0	wh_main_incident_emp_rogue_necromancer_revealed	GEN_TARGET_REGION	
23481	0	wh_main_incident_emp_rogue_necromancer_revealed	CND_ROUNDS_UNTIL_NEXT	20
234820691	0	wh2_main_incident_encounter_at_sea_4_a_tmb	VAR_CHANCE	100
23490	0	wh_main_incident_emp_rogue_necromancer_revealed	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23495	0	wh_main_incident_emp_noble_plot	VAR_CHANCE	5
23499	0	wh_main_incident_emp_noble_plot	GEN_TARGET_REGION	
23507	0	wh_main_incident_emp_noble_plot	GEN_CND_OWNS	
23515	0	wh_main_incident_emp_noble_plot	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23517	0	wh_main_incident_emp_noble_plot	CND_ROUNDS_UNTIL_NEXT	30
23522	0	wh_main_incident_emp_threaten_to_secede	GEN_CND_OWNS	
23528	0	wh_main_incident_emp_threaten_to_secede	VAR_CHANCE	5
23530	0	wh_main_incident_emp_threaten_to_secede	GEN_TARGET_REGION	
23533	0	wh_main_incident_emp_threaten_to_secede	CND_ROUNDS_UNTIL_NEXT	20
23542	0	wh_main_incident_emp_threaten_to_secede	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23549	0	wh_main_incident_emp_the_burgomeisters_demands	CND_CULTURE	wh_main_emp_empire
23558	0	wh_main_incident_emp_the_burgomeisters_demands	VAR_CHANCE	5
23567	0	wh_main_incident_emp_the_burgomeisters_demands	GEN_TARGET_NONE	
23570	0	wh_main_incident_emp_the_burgomeisters_demands	CND_ROUNDS_UNTIL_NEXT	30
23574	0	wh_main_incident_emp_the_burgomeisters_demands	CND_MIN_TRADE	3
23580	0	wh_main_incident_emp_peasants_revolt	GEN_CND_OWNS	
23590	0	wh_main_incident_emp_peasants_revolt	VAR_CHANCE	5
23596	0	wh_main_incident_emp_peasants_revolt	GEN_TARGET_REGION	
23605	0	wh_main_incident_emp_peasants_revolt	CND_ROUNDS_UNTIL_NEXT	20
23613	0	wh_main_incident_emp_peasants_revolt	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23617	0	wh_main_incident_emp_black_powder_store_explodes	GEN_CND_REGION_BUILDING_CHAIN	wh_main_EMPIRE_forges
23618	0	wh_main_incident_emp_black_powder_store_explodes	GEN_CND_OWNS	
23622	0	wh_main_incident_emp_black_powder_store_explodes	VAR_CHANCE	15
23624	0	wh_main_incident_emp_black_powder_store_explodes	GEN_TARGET_REGION	
23627	0	wh_main_incident_emp_black_powder_store_explodes	CND_ROUNDS_UNTIL_NEXT	25
23636	0	wh_main_incident_emp_black_powder_store_explodes	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23803	0	wh_main_incident_grn_the_hobgobbla_khan	GEN_CND_OWNS	
23807	0	wh_main_incident_grn_the_hobgobbla_khan	VAR_CHANCE	5
23813	0	wh_main_incident_grn_the_hobgobbla_khan	GEN_TARGET_REGION	
23814	0	wh_main_incident_grn_the_hobgobbla_khan	CND_ROUNDS_UNTIL_NEXT	20
23822	0	wh_main_incident_grn_the_hobgobbla_khan	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
23825	0	wh_main_incident_grn_the_hobgobbla_khan	GEN_CND_REGION_ANY_OF	wh_main_death_pass_iron_rock;wh_main_death_pass_karag_dron;wh_main_death_pass_karak_drazh
23829	0	wh_main_incident_grn_gobbo_riots	GEN_CND_OWNS	
23837	0	wh_main_incident_grn_gobbo_riots	VAR_CHANCE	5
23842	0	wh_main_incident_grn_gobbo_riots	GEN_TARGET_REGION	
23843	0	wh_main_incident_grn_gobbo_riots	CND_ROUNDS_UNTIL_NEXT	20
23846	0	wh_main_incident_grn_gobbo_riots	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
23853	0	wh_main_incident_grn_dwarf_expeditionary_throng	GEN_CND_OWNS	
23855	0	wh_main_incident_grn_dwarf_expeditionary_throng	VAR_CHANCE	5
23864	0	wh_main_incident_grn_dwarf_expeditionary_throng	GEN_TARGET_REGION	
23872	0	wh_main_incident_grn_dwarf_expeditionary_throng	CND_ROUNDS_UNTIL_NEXT	20
23882	0	wh_main_incident_grn_dwarf_expeditionary_throng	CND_WAR_WITH	wh_main_dwf_dwarfs
23892	0	wh_main_incident_grn_glowing_idol	GEN_CND_OWNS	
23895	0	wh_main_incident_grn_glowing_idol	VAR_CHANCE	5
23904	0	wh_main_incident_grn_glowing_idol	GEN_TARGET_REGION	
23912	0	wh_main_incident_grn_glowing_idol	CND_ROUNDS_UNTIL_NEXT	20
23915	0	wh_main_incident_grn_glowing_idol	CND_HAS_AGENT	wizard
23925	0	wh_main_incident_grn_squig_rampage	GEN_CND_OWNS	
23927	0	wh_main_incident_grn_squig_rampage	VAR_CHANCE	5
23937	0	wh_main_incident_grn_squig_rampage	GEN_TARGET_REGION	
23942	0	wh_main_incident_grn_squig_rampage	CND_ROUNDS_UNTIL_NEXT	20
